PaymentMethod_Electronic_check,tenure_group_61_72,Dependents_Yes,TechSupport_Yes,InternetService_No,MonthlyCharges,StreamingTV_No_internet_service,StreamingMovies_No_internet_service,Contract_One_year,PaperlessBilling_Yes,OnlineBackup_No_internet_service,DeviceProtection_No_internet_service,TotalCharges,InternetService_Fiber_optic,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,Contract_Two_year,TechSupport_No_internet_service
0.0,0.0,0.0,0.0,1.0,19.35,1.0,1.0,0.0,1.0,1.0,1.0,847.25,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,94.4,0.0,0.0,1.0,0.0,0.0,0.0,4295.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.9,1.0,1.0,0.0,1.0,1.0,1.0,135.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,55.65,0.0,0.0,0.0,1.0,0.0,0.0,1400.55,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,69.65,0.0,0.0,0.0,1.0,0.0,0.0,69.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.4,0.0,0.0,0.0,1.0,0.0,0.0,1380.4,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,100.6,0.0,0.0,0.0,1.0,0.0,0.0,1060.2,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.2,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,106.95,0.0,0.0,1.0,1.0,0.0,0.0,5785.5,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,21.2,1.0,1.0,1.0,0.0,1.0,1.0,52.05,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,61.05,0.0,0.0,0.0,1.0,0.0,0.0,2018.4,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,1.0,0.0,0.0,79.45,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,79.95,0.0,0.0,1.0,1.0,0.0,0.0,2727.3,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.7,1.0,1.0,0.0,1.0,1.0,1.0,263.65,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.3,1.0,1.0,0.0,1.0,1.0,1.0,275.4,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,59.9,0.0,0.0,1.0,1.0,0.0,0.0,2816.65,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.35,1.0,1.0,1.0,0.0,1.0,1.0,538.5,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,948.9,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,50.3,0.0,0.0,0.0,1.0,0.0,0.0,846.8,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,95.6,0.0,0.0,0.0,1.0,0.0,0.0,4783.5,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,50.25,0.0,0.0,0.0,1.0,0.0,0.0,2997.45,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,85.35,0.0,0.0,0.0,1.0,0.0,0.0,5897.4,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,1.0,1.0,0.0,0.0,470.6,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,51.65,0.0,0.0,0.0,1.0,0.0,0.0,524.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.0,1.0,1.0,0.0,1.0,1.0,1.0,269.65,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,100.85,0.0,0.0,0.0,1.0,0.0,0.0,4740.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,59.85,0.0,0.0,0.0,1.0,0.0,0.0,2341.5,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,25.45,1.0,1.0,0.0,0.0,1.0,1.0,1789.65,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,23.9,1.0,1.0,0.0,0.0,1.0,1.0,1626.4,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,24.15,1.0,1.0,1.0,0.0,1.0,1.0,800.3,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,1.0,0.0,0.0,5060.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,1448.8,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,4254.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,50.85,0.0,0.0,0.0,0.0,0.0,0.0,466.6,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,91.6,0.0,0.0,0.0,1.0,0.0,0.0,4627.8,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,98.9,0.0,0.0,1.0,0.0,0.0,0.0,6838.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,78.95,0.0,0.0,0.0,1.0,0.0,0.0,1101.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,44.3,0.0,0.0,0.0,1.0,0.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,0.0,0.0,1.0,1.0,20.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,80.2,0.0,0.0,1.0,1.0,0.0,0.0,4297.6,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,414.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,256.6,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1.0,0.0,0.0,3969.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,87.15,0.0,0.0,1.0,1.0,0.0,0.0,2274.1,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,1296.8,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.1,1.0,1.0,0.0,1.0,1.0,1.0,1268.85,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,112.75,0.0,0.0,0.0,1.0,0.0,0.0,8192.6,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,19.95,1.0,1.0,0.0,1.0,1.0,1.0,59.25,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,19.5,1.0,1.0,0.0,0.0,1.0,1.0,1147.85,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,65.55,0.0,0.0,0.0,0.0,0.0,0.0,4361.55,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,1.0,0.0,0.0,2006.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,78.2,0.0,0.0,1.0,0.0,0.0,0.0,2078.95,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,105.25,0.0,0.0,0.0,0.0,0.0,0.0,7609.75,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,89.25,0.0,0.0,0.0,1.0,0.0,0.0,487.05,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,20.65,1.0,1.0,0.0,0.0,1.0,1.0,1218.45,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,68.7,0.0,0.0,1.0,1.0,0.0,0.0,1416.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,78.65,0.0,0.0,0.0,0.0,0.0,0.0,483.3,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,24.75,1.0,1.0,0.0,0.0,1.0,1.0,1234.6,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,19.75,1.0,1.0,0.0,0.0,1.0,1.0,1311.6,0.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,1.0,0.0,0.0,5618.3,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,84.7,0.0,0.0,0.0,1.0,0.0,0.0,6185.15,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,1237.85,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,94.45,0.0,0.0,0.0,1.0,0.0,0.0,498.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,294.45,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,93.85,0.0,0.0,0.0,1.0,0.0,0.0,2381.55,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,1.0,0.0,0.0,788.35,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.95,1.0,1.0,0.0,1.0,1.0,1.0,756.4,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,613.4,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,108.9,0.0,0.0,0.0,1.0,0.0,0.0,3625.2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,550.35,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,85.85,0.0,0.0,1.0,1.0,0.0,0.0,4793.8,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,34.85,0.0,0.0,0.0,1.0,0.0,0.0,1267.2,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,1.0,0.0,0.0,442.2,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,84.85,0.0,0.0,0.0,1.0,0.0,0.0,84.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,56.65,0.0,0.0,0.0,0.0,0.0,0.0,654.85,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,95.3,0.0,0.0,0.0,1.0,0.0,0.0,5567.45,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,73.9,0.0,0.0,1.0,0.0,0.0,0.0,3160.55,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.5,1.0,1.0,0.0,1.0,1.0,1.0,740.3,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,84.6,0.0,0.0,0.0,0.0,0.0,0.0,5706.2,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,44.95,0.0,0.0,0.0,0.0,0.0,0.0,3085.35,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,24.7,0.0,0.0,0.0,1.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,100.3,0.0,0.0,0.0,0.0,0.0,0.0,3541.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.45,1.0,1.0,0.0,1.0,1.0,1.0,84.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,1.0,0.0,0.0,50.7,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1165.55,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,68.4,0.0,0.0,0.0,0.0,0.0,0.0,4855.35,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0,0.0,1.0,0.0,0.0,2806.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,78.55,0.0,0.0,0.0,0.0,0.0,0.0,1422.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.05,0.0,0.0,0.0,1.0,0.0,0.0,608.15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.8,1.0,1.0,0.0,0.0,1.0,1.0,641.35,0.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,0.0,0.0,84.45,0.0,0.0,1.0,0.0,0.0,0.0,4959.15,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,80.75,0.0,0.0,0.0,0.0,0.0,0.0,1321.3,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,78.65,0.0,0.0,1.0,1.0,0.0,0.0,1663.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,3024.15,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,63.7,0.0,0.0,1.0,1.0,0.0,0.0,2188.5,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,99.45,0.0,0.0,0.0,1.0,0.0,0.0,4138.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,1.0,0.0,0.0,102.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,74.05,0.0,0.0,1.0,0.0,0.0,0.0,872.65,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,2724.25,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.15,0.0,0.0,0.0,1.0,0.0,0.0,413.25,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1374.2,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,757.1,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,104.4,0.0,0.0,0.0,1.0,0.0,0.0,6692.65,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,20.05,1.0,1.0,0.0,1.0,1.0,1.0,218.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,89.75,0.0,0.0,0.0,1.0,0.0,0.0,608.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,1004.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.65,1.0,1.0,0.0,0.0,1.0,1.0,1125.6,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,84.25,0.0,0.0,0.0,0.0,0.0,0.0,3847.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,0.0,0.0,1.0,1.0,978.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,79.85,0.0,0.0,1.0,0.0,0.0,0.0,1387.35,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,0.0,1.0,1.0,1.0,746.05,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.8,1.0,1.0,1.0,0.0,1.0,1.0,304.6,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,50.35,0.0,0.0,0.0,1.0,0.0,0.0,1098.85,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,85.15,0.0,0.0,0.0,1.0,0.0,0.0,1139.2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,74.6,0.0,0.0,1.0,0.0,0.0,0.0,4368.95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,79.15,0.0,0.0,0.0,1.0,0.0,0.0,827.7,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.35,1.0,1.0,0.0,0.0,1.0,1.0,20.35,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,21.05,1.0,1.0,0.0,0.0,1.0,1.0,262.05,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,1.0,0.0,0.0,279.55,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,94.7,0.0,0.0,0.0,1.0,0.0,0.0,3512.5,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,94.25,0.0,0.0,0.0,1.0,0.0,0.0,1483.25,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,72.45,0.0,0.0,1.0,0.0,0.0,0.0,4653.85,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.95,0.0,0.0,0.0,0.0,0.0,0.0,151.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,105.2,0.0,0.0,0.0,1.0,0.0,0.0,4400.75,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,111.95,0.0,0.0,0.0,0.0,0.0,0.0,8033.1,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,19.85,1.0,1.0,0.0,0.0,1.0,1.0,1253.65,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,89.75,0.0,0.0,0.0,1.0,0.0,0.0,552.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.05,1.0,1.0,0.0,1.0,1.0,1.0,1036.0,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,108.95,0.0,0.0,0.0,1.0,0.0,0.0,4025.5,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,19.65,1.0,1.0,1.0,0.0,1.0,1.0,928.4,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,1.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,82.85,0.0,0.0,0.0,1.0,0.0,0.0,460.25,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,6506.15,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,84.8,0.0,0.0,1.0,0.0,0.0,0.0,5598.3,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,71.75,0.0,0.0,1.0,1.0,0.0,0.0,4374.55,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,30.35,0.0,0.0,0.0,1.0,0.0,0.0,678.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,54.85,0.0,0.0,1.0,0.0,0.0,0.0,2191.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.5,1.0,1.0,1.0,1.0,1.0,1.0,239.75,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,103.85,0.0,0.0,0.0,1.0,0.0,0.0,5485.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.2,1.0,1.0,0.0,0.0,1.0,1.0,609.05,0.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,19.35,1.0,1.0,0.0,0.0,1.0,1.0,683.75,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,83.6,0.0,0.0,0.0,1.0,0.0,0.0,404.2,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,100.65,0.0,0.0,1.0,1.0,0.0,0.0,5189.75,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,1.0,1.0,0.0,0.0,5060.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.55,0.0,0.0,0.0,1.0,0.0,0.0,233.65,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,108.45,0.0,0.0,1.0,0.0,0.0,0.0,7176.55,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,56.15,0.0,0.0,0.0,0.0,0.0,0.0,291.45,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.35,1.0,1.0,0.0,0.0,1.0,1.0,689.75,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,80.55,0.0,0.0,1.0,1.0,0.0,0.0,3263.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,61.25,0.0,0.0,1.0,0.0,0.0,0.0,1993.2,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.45,1.0,1.0,0.0,1.0,1.0,1.0,254.5,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,18.9,1.0,1.0,0.0,1.0,1.0,1.0,347.65,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.6,1.0,1.0,0.0,0.0,1.0,1.0,967.9,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,1.0,0.0,0.0,242.95,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,1841.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.45,1.0,1.0,0.0,0.0,1.0,1.0,232.1,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,25.45,1.0,1.0,0.0,0.0,1.0,1.0,809.25,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,80.85,0.0,0.0,0.0,0.0,0.0,0.0,866.45,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,94.9,0.0,0.0,0.0,1.0,0.0,0.0,360.55,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,49.05,0.0,0.0,0.0,1.0,0.0,0.0,2076.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,29.3,0.0,0.0,0.0,1.0,0.0,0.0,355.9,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,105.3,0.0,0.0,0.0,1.0,0.0,0.0,7299.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,88.95,0.0,0.0,0.0,1.0,0.0,0.0,2291.2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.25,1.0,1.0,1.0,0.0,1.0,1.0,129.15,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,110.85,0.0,0.0,1.0,1.0,0.0,0.0,7491.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,110.5,0.0,0.0,1.0,0.0,0.0,0.0,5835.5,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,109.4,0.0,0.0,0.0,1.0,0.0,0.0,7031.45,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,114.2,0.0,0.0,0.0,1.0,0.0,0.0,7723.9,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.75,0.0,0.0,0.0,0.0,0.0,0.0,70.75,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.95,1.0,1.0,0.0,0.0,1.0,1.0,109.6,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.6,1.0,1.0,1.0,0.0,1.0,1.0,727.8,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,40.15,0.0,0.0,0.0,1.0,0.0,0.0,130.75,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,76.6,0.0,0.0,0.0,1.0,0.0,0.0,893.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.6,1.0,1.0,1.0,0.0,1.0,1.0,763.1,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,85.3,0.0,0.0,0.0,1.0,0.0,0.0,781.4,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,65.85,0.0,0.0,0.0,1.0,0.0,0.0,902.25,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,94.45,0.0,0.0,0.0,1.0,0.0,0.0,2653.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.05,1.0,1.0,0.0,0.0,1.0,1.0,1016.7,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,5943.65,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,275.7,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,78.45,0.0,0.0,0.0,0.0,0.0,0.0,3126.45,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,25.1,1.0,1.0,0.0,1.0,1.0,1.0,1070.15,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,97.35,0.0,0.0,0.0,1.0,0.0,0.0,3457.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,340.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,71.1,0.0,0.0,1.0,1.0,0.0,0.0,4299.2,0.0,0.0,1.0,0.0,0.0
